Player,Pos,Player_ID,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
A.J. Price,SG,priceaj01,27.0,28.0,99.0,9.7,0.469,0.478,0.043,1.1,10.2,5.5,21.5,0.5,0.0,13.0,23.2,-0.1,0.0,0.0,-0.012,-2.1,-3.9,-6.0,-0.1
Aaron Brooks,PG,brookaa01,29.0,48.0,1038.0,12.4333333333,0.518333333333,0.431333333333,0.163666666667,3.16666666667,6.63333333333,4.9,23.0333333333,1.63333333333,0.6,15.7666666667,20.4666666667,0.833333333333,0.6,1.43333333333,0.067,0.366666666667,-1.86666666667,-1.5,0.133333333333
Aaron Gray,C,grayaa01,29.0,24.6666666667,236.666666667,7.13333333333,0.521666666667,0.011,0.435,14.5333333333,24.4666666667,19.4666666667,13.4666666667,0.966666666667,1.23333333333,36.9,14.2,-0.166666666667,0.266666666667,0.0666666666667,0.009,-4.4,1.36666666667,-3.03333333333,-0.0333333333333
Adonis Thomas,F,thomaad01,20.0,2.0,13.0,10.1,0.7,0.4,0.0,0.0,0.0,0.0,13.9,0.0,0.0,16.7,19.5,0.0,0.0,0.0,0.06,-1.4,-9.3,-10.7,0.0
Adonis Thomas,SF,thomaad01,20.0,5.0,30.5,6.55,0.428,0.345,0.091,0.0,11.7,5.85,13.3,0.0,0.0,3.25,18.2,0.0,0.0,0.0,-0.015,-4.65,-4.75,-9.4,-0.05
Al Harrington,PF,harrial01,33.0,34.0,511.0,9.7,0.506,0.483,0.169,3.3,15.0,9.1,8.7,1.4,0.0,13.3,22.7,-0.2,0.5,0.4,0.035,-2.2,-2.4,-4.6,-0.3
Al Horford,C,horfoal01,27.0,29.0,958.0,22.0,0.588,0.026,0.202,8.0,21.4,14.8,15.2,1.4,3.6,12.3,24.7,1.5,1.3,2.8,0.141,0.8,2.0,2.8,1.1
Al Jefferson,C,jeffeal01,29.0,73.0,2553.0,22.7,0.532,0.011,0.201,6.9,28.3,17.5,12.8,1.4,2.4,7.6,29.3,3.1,4.7,7.8,0.146,0.3,1.5,1.8,2.5
Al-Farouq Aminu,SF,aminual01,23.0,80.0,2045.0,13.2,0.516,0.097,0.277,7.2,21.2,14.1,8.4,2.1,1.6,13.7,14.3,1.3,1.8,3.1,0.072,-1.4,1.0,-0.3,0.9
Alan Anderson,SF,anderal01,31.0,78.0,1773.0,9.5,0.525,0.511,0.243,2.7,9.1,5.9,7.3,1.4,0.5,10.4,15.9,0.8,0.9,1.7,0.047,-0.8,-1.4,-2.2,-0.1
Alec Burks,SG,burksal01,22.0,78.0,2193.0,15.8,0.547,0.172,0.449,3.0,10.7,6.8,16.9,1.7,0.5,13.0,23.9,2.6,0.6,3.2,0.07,0.5,-1.7,-1.2,0.5
Alex Len,C,lenal01,20.0,42.0,362.0,7.3,0.469,0.0,0.397,12.1,18.6,15.3,1.6,0.6,3.8,22.1,14.3,-0.2,0.4,0.2,0.024,-5.7,-0.2,-5.9,-0.4
Alexey Shved,SG,shvedal01,25.0,63.0,664.0,10.2,0.452,0.43,0.38,3.4,10.1,6.6,14.9,1.9,1.8,14.8,20.8,-0.4,0.7,0.2,0.017,-2.7,-0.4,-3.1,-0.2
Alexis Ajinca,C,ajincal01,25.0,56.0,951.0,14.6,0.589,0.004,0.269,11.3,22.7,16.9,6.6,1.3,4.1,18.4,16.3,1.2,0.9,2.1,0.104,-1.5,0.8,-0.7,0.3
Allen Crabbe,SG,crabbal01,21.0,15.0,100.0,7.7,0.475,0.424,0.121,1.1,8.5,4.8,8.7,1.0,0.7,7.9,16.5,0.0,0.1,0.1,0.037,-2.7,-2.1,-4.7,-0.1
Alonzo Gee,SF,geeal01,26.0,65.0,1020.0,8.6,0.491,0.246,0.258,3.8,12.8,8.2,6.9,2.0,1.2,14.3,13.4,-0.1,1.0,0.9,0.041,-3.3,0.7,-2.6,-0.2
Amar'e Stoudemire,C,stoudam01,31.0,65.0,1466.0,18.8,0.596,0.0,0.364,8.7,17.2,12.8,4.2,0.8,2.2,12.3,23.4,2.9,0.9,3.8,0.124,-0.8,-2.3,-3.1,-0.4
Amir Johnson,PF,johnsam01,26.0,77.0,2214.0,15.4,0.592,0.108,0.234,9.0,17.6,13.3,8.7,1.3,3.2,15.4,16.4,3.2,3.1,6.3,0.136,0.2,2.4,2.6,2.6
Anderson Varejao,C,varejan01,31.0,65.0,1800.0,17.0,0.527,0.015,0.294,11.4,28.2,19.6,12.2,2.0,1.8,12.2,14.6,2.7,2.7,5.4,0.144,-0.4,3.0,2.7,2.1
Andray Blatche,PF,blatcan01,27.0,73.0,1618.0,18.8,0.532,0.08,0.328,8.9,19.9,14.4,12.8,2.4,2.0,12.5,25.6,1.6,2.1,3.7,0.109,-0.6,0.7,0.1,0.8
Andre Drummond,C,drumman01,20.0,81.0,2619.0,22.6,0.599,0.003,0.427,17.5,27.7,22.3,2.2,2.0,4.0,10.7,16.7,6.4,3.5,9.9,0.182,1.1,0.5,1.6,2.4
Andre Iguodala,SF,iguodan01,30.0,63.0,2040.0,13.7,0.57,0.382,0.288,2.9,12.6,7.8,18.2,2.3,0.7,16.2,13.3,2.7,3.1,5.8,0.135,0.5,2.5,3.0,2.6
Andre Miller,SG,millean02,37.0,38.6666666667,654.666666667,13.9666666667,0.534,0.0833333333333,0.334666666667,3.13333333333,11.8,7.43333333333,29.6333333333,1.8,0.666666666667,19.0666666667,14.4333333333,0.933333333333,0.533333333333,1.46666666667,0.110333333333,-1.36666666667,-0.4,-1.83333333333,0.0666666666667
Andre Roberson,SG,roberan03,22.0,40.0,399.0,9.0,0.518,0.191,0.147,10.7,15.6,13.3,5.2,2.4,2.0,20.8,10.1,0.2,0.6,0.8,0.099,-2.2,1.9,-0.3,0.2
Andrea Bargnani,C,bargnan01,28.0,42.0,1257.0,14.5,0.51,0.215,0.203,6.3,14.7,10.4,6.1,0.6,3.7,9.6,22.4,0.8,0.7,1.5,0.058,-1.4,-1.0,-2.4,-0.1
Andrei Kirilenko,PF,kirilan01,32.0,45.0,857.0,12.4,0.532,0.031,0.744,7.7,12.7,10.2,13.1,2.4,1.9,20.3,14.6,0.4,0.9,1.3,0.07,-1.9,1.8,-0.1,0.4
Andrew Bogut,C,bogutan01,29.0,67.0,1769.0,17.0,0.61,0.0,0.171,11.4,29.7,20.7,9.3,1.3,5.2,19.4,12.4,2.4,4.0,6.5,0.176,-1.2,5.6,4.4,2.8
Andrew Bynum,C,bynuman01,26.0,17.3333333333,344.0,16.6333333333,0.457,0.0,0.247666666667,13.9333333333,26.0,20.0666666667,10.1666666667,0.4,3.9,12.6,28.2,-0.133333333333,0.4,0.266666666667,0.0456666666667,-4.6,-0.1,-4.63333333333,-0.1
Andrew Nicholson,PF,nichoan01,24.0,76.0,1174.0,9.9,0.489,0.212,0.136,5.1,19.5,12.3,3.5,0.8,1.5,10.3,19.3,-0.4,1.0,0.6,0.025,-4.7,-2.0,-6.7,-1.4
Andris Biedrins,C,biedran01,27.0,6.0,45.0,2.4,0.412,0.0,6.0,5.0,39.7,21.8,0.0,0.0,0.0,35.5,5.7,-0.1,0.0,0.0,-0.033,-10.7,-4.3,-15.0,-0.1
Antawn Jamison,PF,jamisan01,37.0,22.0,248.0,7.8,0.408,0.446,0.272,4.2,19.9,12.3,4.1,1.8,0.9,6.4,19.6,-0.3,0.4,0.1,0.019,-4.6,-1.4,-6.0,-0.2
Anthony Bennett,PF,bennean01,20.0,52.0,663.0,6.9,0.425,0.236,0.307,8.1,18.4,13.1,4.0,1.6,1.0,15.5,20.3,-1.1,0.7,-0.4,-0.028,-5.8,-1.5,-7.3,-0.9
Anthony Davis,C,davisan02,20.0,67.0,2358.0,26.5,0.582,0.009,0.438,10.0,23.3,16.6,8.0,2.0,6.7,8.3,25.2,7.2,3.2,10.4,0.212,2.3,2.2,4.5,3.9
Anthony Morrow,SG,morroan01,28.0,76.0,1426.0,13.9,0.57,0.375,0.167,2.3,9.2,5.7,6.7,1.4,0.7,8.4,19.4,2.1,0.3,2.4,0.081,0.8,-3.1,-2.4,-0.1
Anthony Randolph,PF,randoan01,24.0,43.0,527.0,12.2,0.499,0.347,0.392,4.1,21.0,12.5,9.1,2.4,2.7,15.9,19.8,-0.1,0.7,0.6,0.055,-3.1,1.3,-1.8,0.0
Anthony Tolliver,PF,tollian01,28.0,64.0,1298.0,11.0,0.605,0.805,0.134,2.9,11.8,7.3,5.0,0.8,0.9,6.6,12.4,1.9,1.3,3.2,0.117,0.8,-0.5,0.3,0.8
Archie Goodwin,SG,goodwar01,19.0,52.0,533.0,10.3,0.507,0.216,0.329,5.3,13.0,9.2,5.7,1.9,1.6,18.7,19.4,-0.3,0.5,0.2,0.018,-3.9,-0.4,-4.3,-0.3
Arinze Onuaku,PF,onuakar01,26.0,3.33333333333,20.0,1.36666666667,0.187333333333,0.0,0.3,5.6,23.3666666667,14.3,9.9,0.0,0.0,10.5,10.0,0.0,0.0,0.0,-0.0796666666667,-8.93333333333,-2.06666666667,-11.0,0.0
Arnett Moultrie,PF,moultar01,23.0,12.0,187.0,6.7,0.448,0.0,0.132,6.1,14.4,10.1,1.5,2.1,1.7,14.8,10.7,-0.1,0.1,0.0,0.007,-6.4,-0.5,-7.0,-0.2
Aron Baynes,C,baynear01,27.0,53.0,491.0,9.7,0.467,0.0,0.129,13.6,19.4,16.6,9.9,0.2,0.7,17.3,19.2,-0.1,0.6,0.6,0.055,-3.7,-0.3,-4.0,-0.2
Arron Afflalo,SG,afflaar01,28.0,73.0,2552.0,16.0,0.574,0.297,0.332,1.4,10.2,5.8,16.9,0.7,0.1,11.2,23.3,4.3,1.0,5.3,0.099,1.7,-2.3,-0.6,0.9
Austin Daye,SF,dayeau01,25.0,14.6666666667,98.6666666667,8.96666666667,0.411333333333,0.562,0.168333333333,4.66666666667,16.7333333333,10.8666666667,8.43333333333,1.06666666667,1.5,4.8,22.7333333333,-0.0666666666667,0.133333333333,0.1,0.02,-2.56666666667,-1.9,-4.46666666667,-0.0333333333333
Austin Rivers,PG,riverau01,21.0,69.0,1339.0,11.6,0.482,0.209,0.365,2.2,9.1,5.6,18.7,1.8,0.6,12.3,21.3,0.2,0.4,0.6,0.023,-1.5,-2.5,-3.9,-0.7
Avery Bradley,PG,bradlav01,23.0,60.0,1855.0,12.7,0.51,0.242,0.136,2.9,11.2,6.9,8.1,1.7,0.5,9.9,23.2,0.4,1.4,1.8,0.046,-1.1,-1.4,-2.5,-0.2
Ben Gordon,SG,gordobe01,30.0,19.0,279.0,6.4,0.422,0.269,0.194,1.2,9.8,5.5,12.2,1.9,0.6,15.2,22.9,-0.7,0.3,-0.3,-0.058,-5.9,-1.0,-6.8,-0.3
Ben McLemore,SG,mclembe01,20.0,82.0,2187.0,7.7,0.485,0.437,0.211,2.7,9.5,6.1,5.8,1.0,0.7,11.5,16.9,-0.1,0.9,0.8,0.016,-1.8,-1.3,-3.2,-0.6
Beno Udrih,SG,udrihbe01,31.0,27.3333333333,428.666666667,13.7,0.561333333333,0.199,0.217333333333,1.23333333333,7.73333333333,4.43333333333,24.9666666667,1.63333333333,0.833333333333,19.6666666667,18.5,0.333333333333,0.2,0.533333333333,0.078,-1.36666666667,-2.36666666667,-3.76666666667,-0.133333333333
Bernard James,C,jamesbe01,28.0,30.0,146.0,8.5,0.503,0.043,0.478,12.0,21.2,16.6,2.8,1.1,4.5,26.4,11.8,0.0,0.2,0.1,0.04,-4.8,1.1,-3.7,-0.1
Bismack Biyombo,C,biyombi01,21.0,77.0,1072.0,13.3,0.606,0.0,0.618,11.0,27.6,19.3,1.1,0.3,6.3,17.9,9.6,1.1,2.1,3.2,0.144,-4.7,2.2,-2.5,-0.1
Blake Griffin,PF,griffbl01,24.0,80.0,2863.0,23.9,0.583,0.032,0.496,7.7,21.2,14.7,19.2,1.6,1.4,11.9,29.0,8.1,4.1,12.2,0.205,3.0,1.6,4.6,4.8
Boris Diaw,PF,diawbo01,31.0,79.0,1974.0,14.1,0.578,0.193,0.159,4.4,13.8,9.3,16.3,1.1,1.2,16.3,17.0,2.3,2.6,4.9,0.12,0.2,1.4,1.6,1.8
Bradley Beal,SG,bealbr01,20.0,73.0,2530.0,14.3,0.507,0.299,0.164,2.4,10.2,6.3,16.0,1.4,0.6,9.4,24.3,1.6,2.4,4.0,0.076,0.2,-1.3,-1.1,0.5
Brandan Wright,C,wrighbr03,26.0,58.0,1077.0,23.5,0.695,0.0,0.32,11.0,15.1,13.1,4.7,1.5,4.2,8.5,17.4,4.1,1.0,5.1,0.227,3.1,0.6,3.6,1.5
Brandon Bass,PF,bassbr01,28.0,82.0,2266.0,15.0,0.549,0.008,0.33,7.8,15.9,11.8,6.4,0.8,2.4,10.9,18.2,3.2,1.9,5.1,0.107,-1.3,0.2,-1.2,0.5
Brandon Davies,PF,daviebr01,22.0,51.0,575.0,7.5,0.476,0.078,0.414,6.9,13.9,10.2,7.1,2.0,1.1,18.8,13.7,-0.3,0.4,0.1,0.008,-5.3,-0.6,-5.9,-0.6
Brandon Jennings,PG,jennibr01,24.0,80.0,2728.0,15.6,0.486,0.403,0.283,2.2,7.8,4.9,34.4,1.9,0.2,14.4,23.4,3.0,0.9,3.9,0.068,2.1,-2.6,-0.5,1.0
Brandon Knight,PG,knighbr03,22.0,72.0,2400.0,16.5,0.523,0.31,0.296,2.1,10.3,6.1,26.6,1.5,0.6,13.2,26.8,2.4,0.4,2.8,0.055,2.0,-2.9,-0.9,0.7
Brandon Rush,SG,rushbr01,28.0,38.0,418.0,4.1,0.428,0.522,0.056,1.3,11.1,6.1,8.5,0.6,1.7,17.8,12.3,-0.5,0.0,-0.4,-0.05,-5.0,-1.3,-6.3,-0.4
Brian Roberts,PG,roberbr01,28.0,72.0,1667.0,13.4,0.529,0.306,0.229,1.2,8.4,4.7,22.1,1.3,0.4,12.9,20.0,2.0,0.2,2.2,0.063,0.3,-3.2,-2.9,-0.4
Brook Lopez,C,lopezbr01,25.0,17.0,533.0,25.4,0.629,0.004,0.502,8.8,14.1,11.5,6.1,0.9,4.8,9.1,27.1,1.9,0.5,2.3,0.211,1.8,-0.7,1.1,0.4
Byron Mullens,C,mulleby01,24.0,30.0,276.0,12.2333333333,0.538666666667,0.547666666667,0.118,6.06666666667,17.9666666667,11.9333333333,5.5,1.8,2.03333333333,13.7666666667,20.9333333333,0.0333333333333,0.266666666667,0.3,0.052,-1.66666666667,-1.73333333333,-3.4,-0.0666666666667
C.J. McCollum,SG,mccolcj01,22.0,38.0,476.0,9.0,0.521,0.449,0.191,1.6,9.2,5.4,8.7,1.5,0.3,15.4,20.9,-0.2,0.3,0.2,0.019,-2.1,-2.0,-4.1,-0.3
C.J. Miles,SG,milescj01,26.0,51.0,984.0,16.0,0.569,0.516,0.183,2.0,9.9,5.9,9.1,2.4,1.3,9.1,22.0,1.5,0.9,2.5,0.122,2.0,-1.2,0.7,0.7
C.J. Watson,PG,watsocj01,29.0,63.0,1193.0,13.0,0.555,0.434,0.263,1.9,7.4,4.8,14.4,2.6,0.5,13.9,16.6,1.1,2.1,3.2,0.13,-0.3,0.8,0.5,0.7
Carl Landry,PF,landrca01,30.0,18.0,233.0,11.2,0.563,0.0,0.283,7.2,20.6,13.8,3.4,0.7,0.3,11.8,14.5,0.3,0.1,0.4,0.088,-3.0,-1.9,-4.9,-0.2
Carlos Boozer,PF,boozeca01,32.0,76.0,2141.0,14.4,0.489,0.002,0.197,7.4,25.9,16.8,10.9,1.3,0.8,12.6,26.3,-0.9,4.3,3.4,0.076,-4.0,0.6,-3.4,-0.7
Carmelo Anthony,PF,anthoca01,29.0,77.0,2982.0,24.4,0.561,0.253,0.329,5.6,19.4,12.3,15.8,1.7,1.5,9.5,32.4,8.1,2.5,10.7,0.172,4.6,-1.0,3.6,4.2
Caron Butler,SF,butleca01,33.0,37.3333333333,946.0,12.1666666667,0.518,0.474666666667,0.133,1.63333333333,16.4,8.96666666667,9.3,1.73333333333,0.966666666667,8.53333333333,19.6,0.433333333333,0.8,1.2,0.0676666666667,-0.6,-1.3,-1.93333333333,-0.0333333333333
Carrick Felix,SG,felixca01,23.0,7.0,38.0,13.3,0.603,0.357,0.286,2.9,15.1,8.9,18.2,0.0,0.0,20.2,23.2,0.0,0.0,0.0,0.057,-1.1,-3.5,-4.7,0.0
Cartier Martin,SF,martica01,29.0,39.3333333333,580.0,11.7333333333,0.628333333333,0.589,0.328,1.93333333333,11.7,6.86666666667,6.2,1.43333333333,0.433333333333,10.0333333333,14.9666666667,0.333333333333,0.533333333333,0.866666666667,0.102666666667,-0.6,-1.36666666667,-2.03333333333,-0.133333333333
Casper Ware,PG,wareca01,24.0,9.0,116.0,13.0,0.538,0.5,0.143,0.0,8.7,4.2,13.7,3.3,0.0,10.1,18.1,0.1,0.1,0.2,0.071,-1.1,-2.5,-3.6,0.0
Chandler Parsons,SF,parsoch01,25.0,74.0,2783.0,15.9,0.565,0.356,0.224,2.9,12.8,8.2,17.3,1.6,0.8,11.7,19.3,5.1,2.5,7.6,0.131,2.2,0.4,2.6,3.2
Channing Frye,PF,fryech01,30.0,82.0,2312.0,13.2,0.555,0.555,0.122,3.6,16.6,10.1,6.4,1.3,2.1,9.8,17.3,2.9,2.4,5.3,0.109,0.9,0.2,1.1,1.8
Charlie Villanueva,PF,villach01,29.0,20.0,180.0,12.7,0.469,0.609,0.152,3.5,17.9,10.3,5.5,1.1,2.2,6.7,25.0,0.0,0.1,0.1,0.034,-1.2,-4.0,-5.2,-0.1
Chase Budinger,SF,budinch01,25.0,41.0,751.0,9.7,0.505,0.472,0.154,2.7,12.5,7.5,6.2,1.2,0.2,8.1,16.7,0.3,0.6,0.9,0.059,-1.3,-1.3,-2.6,-0.1
Chauncey Billups,SG,billuch01,37.0,19.0,309.0,5.3,0.427,0.608,0.152,1.3,8.9,4.9,18.7,1.3,0.3,22.9,15.1,-0.3,0.1,-0.3,-0.042,-3.8,-2.4,-6.3,-0.3
Chris Andersen,C,anderch01,35.0,72.0,1396.0,18.5,0.683,0.044,0.615,12.1,21.7,17.1,2.1,1.2,6.1,13.2,13.8,3.8,2.2,6.0,0.205,0.1,1.5,1.6,1.3
Chris Babb,SG,babbch01,23.0,14.0,132.0,3.7,0.367,0.9,0.0,3.3,11.5,7.3,3.3,2.3,0.0,9.1,11.1,-0.1,0.1,0.0,-0.008,-3.7,-0.7,-4.4,-0.1
Chris Bosh,C,boshch01,29.0,79.0,2531.0,19.0,0.597,0.229,0.285,5.1,20.3,13.0,5.8,1.7,2.7,10.4,22.6,4.6,3.4,8.0,0.152,0.5,0.0,0.5,1.6
Chris Copeland,SF,copelch01,29.0,41.0,265.0,17.6,0.621,0.675,0.12,3.1,10.1,6.8,12.6,0.6,2.0,10.2,23.7,0.6,0.4,1.0,0.186,3.5,-2.1,1.4,0.2
Chris Douglas-Roberts,SF,douglch01,27.0,49.0,1016.0,12.2,0.588,0.524,0.325,1.8,11.5,6.6,7.9,1.5,1.2,11.1,14.7,1.1,1.2,2.4,0.113,-0.3,0.4,0.1,0.5
Chris Johnson,SF,johnsch04,23.0,40.0,789.0,10.8,0.537,0.593,0.201,4.3,9.8,7.0,6.0,1.8,0.4,8.6,14.3,0.9,0.5,1.4,0.085,0.1,-0.9,-0.8,0.2
Chris Kaman,C,kamanch01,31.0,39.0,736.0,17.0,0.537,0.009,0.197,7.8,25.4,16.6,14.1,0.7,3.9,16.4,26.7,-0.2,0.7,0.5,0.036,-3.1,0.7,-2.4,-0.1
Chris Paul,PG,paulch01,28.0,62.0,2171.0,25.9,0.58,0.244,0.397,2.0,11.4,6.9,48.9,3.5,0.1,12.4,23.7,9.0,3.2,12.2,0.27,6.8,0.6,7.4,5.2
Chris Singleton,SF,singlch01,24.0,25.0,250.0,8.8,0.481,0.284,0.373,8.2,17.5,12.8,3.5,1.9,1.0,17.9,17.2,-0.2,0.3,0.2,0.033,-4.8,-0.9,-5.6,-0.2
Chris Smith,PG,smithch05,26.0,2.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.02,-5.8,-0.5,-6.2,0.0
Chris Wright,SF,wrighch01,25.0,8.0,126.0,16.5,0.577,0.029,0.429,8.8,9.4,9.1,6.9,2.9,3.2,10.7,16.7,0.2,0.1,0.3,0.102,-0.4,0.2,-0.2,0.1
Chuck Hayes,C,hayesch01,30.0,40.6666666667,502.666666667,10.3333333333,0.468333333333,0.006,0.198333333333,10.9666666667,20.7333333333,15.8,6.4,2.5,1.2,18.4333333333,10.4,0.133333333333,0.766666666667,0.933333333333,0.085,-2.9,2.33333333333,-0.566666666667,0.2
Cody Zeller,C,zelleco01,21.0,82.0,1416.0,13.1,0.498,0.002,0.495,9.4,18.8,14.1,10.4,1.5,2.3,15.0,18.9,0.4,2.2,2.6,0.09,-3.2,1.8,-1.3,0.2
Cole Aldrich,C,aldrico01,25.0,46.0,330.0,19.1,0.62,0.0,0.492,12.8,33.8,23.0,6.4,1.3,8.1,19.5,13.0,0.6,0.6,1.2,0.178,-2.6,3.8,1.2,0.3
Corey Brewer,SF,breweco01,27.0,81.0,2609.0,12.7,0.55,0.261,0.281,2.6,6.2,4.3,7.9,2.9,0.9,10.4,16.5,2.4,2.7,5.2,0.095,0.4,1.3,1.7,2.4
Cory Joseph,SG,josepco01,22.0,68.0,936.0,14.7,0.558,0.143,0.362,4.0,8.7,6.4,17.2,1.9,1.1,12.3,16.9,1.6,1.3,2.9,0.148,0.0,0.6,0.6,0.6
Courtney Lee,SG,leeco01,28.0,52.6666666667,1315.33333333,13.9666666667,0.573666666667,0.309666666667,0.170333333333,1.73333333333,9.5,5.56666666667,9.63333333333,1.76666666667,1.23333333333,10.2333333333,17.5,1.86666666667,1.26666666667,3.13333333333,0.109333333333,0.3,-0.266666666667,0.0666666666667,0.8
D.J. Augustin,PG,augusdj01,26.0,47.3333333333,1292.66666667,11.4,0.512333333333,0.461,0.294666666667,0.6,6.36666666667,3.5,25.5333333333,1.2,0.0666666666667,17.1333333333,21.5666666667,2.53333333333,1.6,4.13333333333,0.0693333333333,-0.566666666667,-2.66666666667,-3.26666666667,0.8
D.J. Stephens,SG,stephdj01,23.0,3.0,15.0,16.1,0.47,0.0,0.143,7.4,31.6,19.1,0.0,0.0,0.0,0.0,22.4,0.0,0.0,0.0,0.067,-7.6,-10.1,-17.7,-0.1
